agency_id,county_name
15267,NOT SPECIFIED
15268,PUSHMATAHA
15269,PUSHMATAHA
15270,PUSHMATAHA
15271,ROGER MILLS
15273,"CUSTER, ROGER MILLS"
15274,ROGERS
15275,ROGERS
15276,"ROGERS, WAGONER"
15277,ROGERS
15278,ROGERS
15279,ROGERS
15280,ROGERS
15281,ROGERS
15282,SEMINOLE
15283,SEMINOLE
15284,SEMINOLE
15285,SEMINOLE
15287,SEMINOLE
15288,SEQUOYAH
15289,SEQUOYAH
15290,SEQUOYAH
15291,SEQUOYAH
15292,SEQUOYAH
15293,SEQUOYAH
15294,STEPHENS
15295,STEPHENS
15296,STEPHENS
15297,STEPHENS
15298,TEXAS
15299,TEXAS
15300,TEXAS
15301,TEXAS
15302,TEXAS
15304,TILLMAN
15305,TILLMAN
15306,TILLMAN
15307,TILLMAN
15308,TULSA
15309,"TULSA, WAGONER"
15310,"ROGERS, TULSA"
15311,"OSAGE, TULSA"
15312,"OSAGE, TULSA"
15313,"OSAGE, TULSA, WAGONER"
15314,"TULSA, WAGONER"
15315,TULSA
15316,TULSA
15317,"ROGERS, TULSA"
15318,"OSAGE, TULSA"
15319,TULSA
15320,TULSA
15321,TULSA
15323,WAGONER
15324,WAGONER
15325,WAGONER
15327,WASHINGTON
15328,"OSAGE, WASHINGTON"
15329,WASHINGTON
15331,WASHITA
15332,WASHITA
15333,WASHITA
15336,WOODS
15337,WOODS
15338,WOODS
15339,WOODWARD
15340,WOODWARD
15342,WOODWARD
15343,NOT SPECIFIED
15344,NOT SPECIFIED
15345,NOT SPECIFIED
15346,NOT SPECIFIED
15347,NOT SPECIFIED
15348,NOT SPECIFIED
15349,NOT SPECIFIED
15350,NOT SPECIFIED
15351,NOT SPECIFIED
15352,NOT SPECIFIED
15353,NOT SPECIFIED
15355,OKLAHOMA
23080,WASHINGTON
23163,OTTAWA
23184,NOT SPECIFIED
23254,"KINGFISHER, LOGAN"
23271,COMANCHE
23282,CREEK
23292,CLEVELAND
25368,LOGAN
25369,ROGERS
25600,DELAWARE
25675,COMANCHE
25726,MUSKOGEE
25907,GARFIELD
25924,NOT SPECIFIED
25933,CRAIG
26613,CADDO
26614,CADDO
26615,POTTAWATOMIE
26616,COAL
26617,CUSTER
26618,CARTER
26619,COMANCHE
26635,GRADY
26636,WOODS
26656,COMANCHE
26658,OTTAWA
26659,PAWNEE
26660,PITTSBURG
26661,STEPHENS
26662,GRANT
26663,CADDO
26664,NOT SPECIFIED
26671,GRANT
26672,LOVE
26673,MUSKOGEE
26674,JACKSON
26831,MAYES
26929,GRADY
26932,GRANT
26948,OKLAHOMA
26979,TEXAS
27274,OSAGE
27275,LATIMER
27376,MUSKOGEE
27526,SEQUOYAH
27732,BRYAN
27973,JACKSON
28075,MAYES
28076,PUSHMATAHA
28077,CUSTER
28078,TEXAS
28255,BRYAN
28614,OKLAHOMA
28774,MAYES
29314,DELAWARE
29334,NOT SPECIFIED
29634,OKMULGEE
29814,GRANT
29994,HUGHES
30414,KAY
31074,SEQUOYAH
31714,COMANCHE
31715,GARFIELD
33345,OKMULGEE
33396,ROGERS
33484,NOT SPECIFIED
33486,MCCURTAIN
33646,JACKSON
33673,COMANCHE
33675,CARTER
