agency_id,county_name
23115,MACON
23128,MARENGO
23134,ETOWAH
23139,CONECUH
23202,JEFFERSON
23215,TUSCALOOSA
25302,TUSCALOOSA
25304,MOBILE
26230,JEFFERSON
26245,CULLMAN
27631,MACON
28416,MONTGOMERY
29374,NOT SPECIFIED
29394,BLOUNT
31134,HOUSTON
33661,MARION
33663,NOT SPECIFIED
